region,site,block_ID_original,plot_ID_original,position_ID_original,species,treat_warming,treat_competition,added_focals,block_ID,position_ID,unique_plot_ID,unique_plant_ID
ZAF,hi,7,4,12,leuser,ambi,bare,wf,07,12,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.12
ZAF,hi,7,6,1,alomac,warm,bare,wf,07,01,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.01
ZAF,hi,7,6,2,cotpan,warm,bare,wf,07,02,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.02
ZAF,hi,7,6,3,eracap,warm,bare,wf,07,03,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.03
ZAF,hi,7,6,4,xervis,warm,bare,wf,07,04,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.04
ZAF,hi,7,6,5,budsal ,warm,bare,wf,07,05,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.05
ZAF,hi,7,6,6,cotorb,warm,bare,wf,07,06,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.06
ZAF,hi,7,6,7,watsoc,warm,bare,wf,07,07,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.07
ZAF,hi,7,6,8,arijuc,warm,bare,wf,07,08,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.08
ZAF,hi,7,6,9,melner,warm,bare,wf,07,09,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.09
ZAF,hi,7,6,10,xervis  ,warm,bare,wf,07,10,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.10
ZAF,hi,7,6,11,eupcla,warm,bare,wf,07,11,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.11
ZAF,hi,7,6,12,leuser,warm,bare,wf,07,12,ZAF.hi.warm.bare.wf.07,ZAF.hi.warm.bare.wf.07.12
ZAF,hi,8,1,1,alomac,warm,bare,wf,08,01,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.01
ZAF,hi,8,1,2,leuser,warm,bare,wf,08,02,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.02
ZAF,hi,8,1,3,eracap,warm,bare,wf,08,03,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.03
ZAF,hi,8,1,4,knilin,warm,bare,wf,08,04,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.04
ZAF,hi,8,1,5,cotpan,warm,bare,wf,08,05,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.05
ZAF,hi,8,1,6,eupcla,warm,bare,wf,08,06,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.06
ZAF,hi,8,1,7,xervis,warm,bare,wf,08,07,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.07
ZAF,hi,8,1,8,arijuc,warm,bare,wf,08,08,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.08
ZAF,hi,8,1,9,melner,warm,bare,wf,08,09,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.09
ZAF,hi,8,1,10,diepau,warm,bare,wf,08,10,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.10
ZAF,hi,8,1,11,cotorb,warm,bare,wf,08,11,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.11
ZAF,hi,8,1,12,budsal ,warm,bare,wf,08,12,ZAF.hi.warm.bare.wf.08,ZAF.hi.warm.bare.wf.08.12
ZAF,hi,8,4,1,alomac,ambi,vege,wf,08,01,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.01
ZAF,hi,8,4,2,budsal ,ambi,vege,wf,08,02,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.02
ZAF,hi,8,4,3,eracap,ambi,vege,wf,08,03,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.03
ZAF,hi,8,4,4,diepau,ambi,vege,wf,08,04,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.04
ZAF,hi,8,4,5,budsal ,ambi,vege,wf,08,05,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.05
ZAF,hi,8,4,6,euppul,ambi,vege,wf,08,06,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.06
ZAF,hi,8,4,7,cribul,ambi,vege,wf,08,07,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.07
ZAF,hi,8,4,8,arijuc,ambi,vege,wf,08,08,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.08
ZAF,hi,8,4,9,melner,ambi,vege,wf,08,09,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.09
ZAF,hi,8,4,10,knilin,ambi,vege,wf,08,10,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.10
ZAF,hi,8,4,11,cotorb,ambi,vege,wf,08,11,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.11
ZAF,hi,8,4,12,pyrang ,ambi,vege,wf,08,12,ZAF.hi.ambi.vege.wf.08,ZAF.hi.ambi.vege.wf.08.12
ZAF,hi,8,5,1,alomac,warm,vege,wf,08,01,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.01
ZAF,hi,8,5,2,budsal ,warm,vege,wf,08,02,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.02
ZAF,hi,8,5,3,eracap,warm,vege,wf,08,03,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.03
ZAF,hi,8,5,4,knilin,warm,vege,wf,08,04,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.04
ZAF,hi,8,5,5,cotpan,warm,vege,wf,08,05,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.05
ZAF,hi,8,5,6,euppul,warm,vege,wf,08,06,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.06
ZAF,hi,8,5,7,diepau,warm,vege,wf,08,07,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.07
ZAF,hi,8,5,8,eracap,warm,vege,wf,08,08,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.08
ZAF,hi,8,5,9,melner,warm,vege,wf,08,09,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.09
ZAF,hi,8,5,10,cribul,warm,vege,wf,08,10,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.10
ZAF,hi,8,5,11,cotorb,warm,vege,wf,08,11,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.11
ZAF,hi,8,5,12,leuser ,warm,vege,wf,08,12,ZAF.hi.warm.vege.wf.08,ZAF.hi.warm.vege.wf.08.12
ZAF,hi,8,6,1,alomac,ambi,bare,wf,08,01,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.01
ZAF,hi,8,6,2,cotpan,ambi,bare,wf,08,02,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.02
ZAF,hi,8,6,3,eracap,ambi,bare,wf,08,03,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.03
ZAF,hi,8,6,4,knilin,ambi,bare,wf,08,04,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.04
ZAF,hi,8,6,5,budsal ,ambi,bare,wf,08,05,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.05
ZAF,hi,8,6,6,cotorb,ambi,bare,wf,08,06,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.06
ZAF,hi,8,6,7,watsoc,ambi,bare,wf,08,07,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.07
ZAF,hi,8,6,8,arijuc,ambi,bare,wf,08,08,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.08
ZAF,hi,8,6,9,melner,ambi,bare,wf,08,09,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.09
ZAF,hi,8,6,10,xervis,ambi,bare,wf,08,10,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.10
ZAF,hi,8,6,11,eupcla,ambi,bare,wf,08,11,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.11
ZAF,hi,8,6,12,leuser,ambi,bare,wf,08,12,ZAF.hi.ambi.bare.wf.08,ZAF.hi.ambi.bare.wf.08.12
ZAF,hi,9,1,1,alomac,warm,bare,wf,09,01,ZAF.hi.warm.bare.wf.09,ZAF.hi.warm.bare.wf.09.01
ZAF,hi,9,1,2,cotpan,warm,bare,wf,09,02,ZAF.hi.warm.bare.wf.09,ZAF.hi.warm.bare.wf.09.02
ZAF,hi,9,1,3,eracap,warm,bare,wf,09,03,ZAF.hi.warm.bare.wf.09,ZAF.hi.warm.bare.wf.09.03
ZAF,hi,9,1,4,diepau,warm,bare,wf,09,04,ZAF.hi.warm.bare.wf.09,ZAF.hi.warm.bare.wf.09.04
ZAF,hi,9,1,5,leuser,warm,bare,wf,09,05,ZAF.hi.warm.bare.wf.09,ZAF.hi.warm.bare.wf.09.05
ZAF,hi,9,1,6,eupcla,warm,bare,wf,09,06,ZAF.hi.warm.bare.wf.09,ZAF.hi.warm.bare.wf.09.06
ZAF,hi,9,1,7,xervis,warm,vege,wf,09,07,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.07
ZAF,hi,9,1,8,arijuc,warm,vege,wf,09,08,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.08
ZAF,hi,9,1,9,melner,warm,vege,wf,09,09,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.09
ZAF,hi,9,1,10,watsoc,warm,vege,wf,09,10,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.10
ZAF,hi,9,1,11,cotorb,warm,vege,wf,09,11,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.11
ZAF,hi,9,1,12,budsal ,warm,vege,wf,09,12,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.12
ZAF,hi,9,2,1,alomac,warm,vege,wf,09,01,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.01
ZAF,hi,9,2,2,leuser,warm,vege,wf,09,02,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.02
ZAF,hi,9,2,3,eracap,warm,vege,wf,09,03,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.03
ZAF,hi,9,2,4,knilin,warm,vege,wf,09,04,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.04
ZAF,hi,9,2,5,leuser,warm,vege,wf,09,05,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.05
ZAF,hi,9,2,6,euppul,warm,vege,wf,09,06,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.06
ZAF,hi,9,2,7,cribul,warm,vege,wf,09,07,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.07
ZAF,hi,9,2,8,arijuc,warm,vege,wf,09,08,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.08
ZAF,hi,9,2,9,melner,warm,vege,wf,09,09,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.09
ZAF,hi,9,2,10,watsoc,warm,vege,wf,09,10,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.10
ZAF,hi,9,2,11,cotorb,warm,vege,wf,09,11,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.11
ZAF,hi,9,2,12,pyrang,warm,vege,wf,09,12,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.12
ZAF,hi,9,4,1,alomac,warm,vege,wf,09,01,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.01
ZAF,hi,9,4,2,pyrang,warm,vege,wf,09,02,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.02
ZAF,hi,9,4,3,eracap,warm,vege,wf,09,03,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.03
ZAF,hi,9,4,4,diepau,warm,vege,wf,09,04,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.04
ZAF,hi,9,4,5,budsal ,warm,vege,wf,09,05,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.05
ZAF,hi,9,4,6,euppul,warm,vege,wf,09,06,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.06
ZAF,hi,9,4,7,knilin,warm,vege,wf,09,07,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.07
ZAF,hi,9,4,8,arijuc,warm,vege,wf,09,08,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.08
ZAF,hi,9,4,9,arijuc,warm,vege,wf,09,09,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.09
ZAF,hi,9,4,10,cribul,warm,vege,wf,09,10,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.10
ZAF,hi,9,4,11,leuser,warm,vege,wf,09,11,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.11
ZAF,hi,9,4,12,eupcla,warm,vege,wf,09,12,ZAF.hi.warm.vege.wf.09,ZAF.hi.warm.vege.wf.09.12
ZAF,hi,9,6,1,alomac,ambi,vege,wf,09,01,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.01
ZAF,hi,9,6,2,cotpan,ambi,vege,wf,09,02,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.02
ZAF,hi,9,6,3,eracap,ambi,vege,wf,09,03,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.03
ZAF,hi,9,6,4,diepau,ambi,vege,wf,09,04,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.04
ZAF,hi,9,6,5,leuser,ambi,vege,wf,09,05,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.05
ZAF,hi,9,6,6,cotorb,ambi,vege,wf,09,06,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.06
ZAF,hi,9,6,7,knilin,ambi,vege,wf,09,07,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.07
ZAF,hi,9,6,8,arijuc,ambi,vege,wf,09,08,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.08
ZAF,hi,9,6,9,melner,ambi,vege,wf,09,09,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.09
ZAF,hi,9,6,10,diepau,ambi,vege,wf,09,10,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.10
ZAF,hi,9,6,11,eupcla,ambi,vege,wf,09,11,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.11
ZAF,hi,9,6,12,budsal ,ambi,vege,wf,09,12,ZAF.hi.ambi.vege.wf.09,ZAF.hi.ambi.vege.wf.09.12
ZAF,hi,10,1,1,alomac,ambi,bare,wf,10,01,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.01
ZAF,hi,10,1,2,cotpan,ambi,bare,wf,10,02,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.02
ZAF,hi,10,1,3,eracap,ambi,bare,wf,10,03,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.03
ZAF,hi,10,1,4,watsoc,ambi,bare,wf,10,04,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.04
ZAF,hi,10,1,5,eupcla,ambi,bare,wf,10,05,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.05
ZAF,hi,10,1,6,leuser,ambi,bare,wf,10,06,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.06
ZAF,hi,10,1,7,xervis,ambi,bare,wf,10,07,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.07
ZAF,hi,10,1,8,arijuc,ambi,bare,wf,10,08,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.08
ZAF,hi,10,1,9,melner,ambi,bare,wf,10,09,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.09
ZAF,hi,10,1,10,leuser,ambi,bare,wf,10,10,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.10
ZAF,hi,10,1,11,cotorb,ambi,bare,wf,10,11,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.11
ZAF,hi,10,1,12,budlor,ambi,bare,wf,10,12,ZAF.hi.ambi.bare.wf.10,ZAF.hi.ambi.bare.wf.10.12
ZAF,hi,10,2,1,alomac,f,bare,wf,10,01,ZAF.hi.f.bare.wf.10,ZAF.hi.f.bare.wf.10.01
ZAF,hi,10,2,2,leuser,warm,bare,wf,10,02,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.02
ZAF,hi,10,2,3,eracap,warm,bare,wf,10,03,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.03
ZAF,hi,10,2,4,diepau,warm,bare,wf,10,04,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.04
ZAF,hi,10,2,5,budsal ,warm,bare,wf,10,05,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.05
ZAF,hi,10,2,6,euppul,warm,bare,wf,10,06,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.06
ZAF,hi,10,2,7,knilin,warm,bare,wf,10,07,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.07
ZAF,hi,10,2,8,arijuc,warm,bare,wf,10,08,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.08
ZAF,hi,10,2,9,melner,warm,bare,wf,10,09,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.09
ZAF,hi,10,2,10,watsoc,warm,bare,wf,10,10,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.10
ZAF,hi,10,2,11,watsoc,warm,bare,wf,10,11,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.11
ZAF,hi,10,2,12,pyrang,warm,bare,wf,10,12,ZAF.hi.warm.bare.wf.10,ZAF.hi.warm.bare.wf.10.12
ZAF,hi,10,5,1,euppul,ambi,vege,wf,10,01,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.01
ZAF,hi,10,5,2,pyrang,ambi,vege,wf,10,02,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.02
ZAF,hi,10,5,3,eracap,ambi,vege,wf,10,03,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.03
ZAF,hi,10,5,4,knilin,ambi,vege,wf,10,04,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.04
ZAF,hi,10,5,5,pyrang,ambi,vege,wf,10,05,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.05
ZAF,hi,10,5,6,euppul,ambi,vege,wf,10,06,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.06
ZAF,hi,10,5,7,xervis ,ambi,vege,wf,10,07,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.07
ZAF,hi,10,5,8,arijuc,ambi,vege,wf,10,08,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.08
ZAF,hi,10,5,9,cribul,ambi,vege,wf,10,09,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.09
ZAF,hi,10,5,10,melner,ambi,vege,wf,10,10,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.10
ZAF,hi,10,5,11,budsal ,ambi,vege,wf,10,11,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.11
ZAF,hi,10,5,12,eupcla ,ambi,vege,wf,10,12,ZAF.hi.ambi.vege.wf.10,ZAF.hi.ambi.vege.wf.10.12
ZAF,hi,10,6,1,euppul,warm,vege,wf,10,01,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.01
ZAF,hi,10,6,2,cotpan,warm,vege,wf,10,02,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.02
ZAF,hi,10,6,3,eracap,warm,vege,wf,10,03,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.03
ZAF,hi,10,6,4,diepau,warm,vege,wf,10,04,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.04
ZAF,hi,10,6,5,budsal ,warm,vege,wf,10,05,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.05
ZAF,hi,10,6,6,cotorb,warm,vege,wf,10,06,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.06
ZAF,hi,10,6,7,knilin,warm,vege,wf,10,07,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.07
ZAF,hi,10,6,8,arijuc,warm,vege,wf,10,08,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.08
ZAF,hi,10,6,9,melner,warm,vege,wf,10,09,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.09
ZAF,hi,10,6,10,knilin,warm,vege,wf,10,10,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.10
ZAF,hi,10,6,11,eupcla,warm,vege,wf,10,11,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.11
ZAF,hi,10,6,12,leuser,warm,vege,wf,10,12,ZAF.hi.warm.vege.wf.10,ZAF.hi.warm.vege.wf.10.12
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
